0.574	1.57319e-05
0.576	1.47752e-05
0.578	1.48064e-05
0.58	1.53316e-05
0.582	1.60083e-05
0.584	1.62128e-05
0.586	1.59846e-05
0.588	1.57444e-05
0.59	1.5221e-05
0.592	1.51577e-05
0.594	1.4794e-05
0.596	1.51737e-05
0.598	1.57718e-05
0.6	1.50602e-05
0.602	1.45643e-05
0.604	1.43406e-05
0.606	1.3706e-05
0.608	1.39317e-05
0.61	1.42276e-05
0.612	1.4388e-05
0.614	1.45367e-05
0.616	1.4039e-05
0.618	1.4101e-05
0.62	1.39812e-05
0.622	1.42054e-05
0.624	1.45422e-05
0.626	1.4782e-05
0.628	1.45179e-05
0.63	1.50692e-05
0.632	1.46512e-05
0.634	1.45336e-05
0.636	1.36745e-05
0.638	1.32519e-05
0.64	1.42395e-05
0.642	1.44639e-05
0.644	1.40207e-05
0.646	1.37573e-05
0.648	1.37457e-05
0.65	1.41125e-05
0.652	1.36999e-05
0.654	1.35335e-05
0.656	1.44233e-05
0.658	1.43766e-05
0.66	1.43212e-05
0.662	1.40783e-05
0.664	1.47466e-05
0.666	1.43892e-05
0.668	1.38362e-05
0.67	1.31101e-05
0.672	1.31274e-05
0.674	1.2635e-05
0.676	1.31359e-05
0.678	1.30422e-05
0.68	1.34222e-05
0.682	1.28202e-05
0.684	1.23486e-05
0.686	1.23389e-05
0.688	1.21008e-05
0.69	1.24224e-05
0.692	1.30632e-05
0.694	1.2911e-05
0.696	1.20565e-05
0.698	1.24359e-05
0.7	1.28501e-05
0.702	1.24488e-05
0.704	1.30367e-05
0.706	1.16643e-05
0.708	1.15114e-05
0.71	1.19969e-05
0.712	1.19843e-05
0.714	1.15883e-05
0.716	1.23859e-05
0.718	1.29571e-05
0.72	1.21773e-05
0.722	1.16348e-05
0.724	1.23069e-05
0.726	1.20074e-05
0.728	1.18177e-05
0.73	1.17987e-05
0.732	1.14227e-05
0.734	1.12e-05
0.736	1.10185e-05
0.738	1.1084e-05
0.74	1.09235e-05
0.742	1.02172e-05
0.744	9.55382e-06
0.746	9.28013e-06
0.748	9.11507e-06
0.75	9.31653e-06
0.752	1.03851e-05
0.754	1.03545e-05
0.756	1.02706e-05
0.758	9.7259e-06
0.76	9.40254e-06
0.762	9.77743e-06
0.764	9.32251e-06
0.766	9.20902e-06
0.768	9.25532e-06
0.77	8.63927e-06
0.772	8.56799e-06
0.774	8.08881e-06
0.776	7.38836e-06
0.778	7.26309e-06
0.78	7.44547e-06
0.782	6.77377e-06
0.784	6.86519e-06
0.786	8.13994e-06
0.788	8.0798e-06
0.79	7.57255e-06
0.792	6.98646e-06
0.794	6.61387e-06
0.796	7.12884e-06
0.798	7.16405e-06
0.8	6.54234e-06
0.802	7.24589e-06
0.804	7.92246e-06
0.806	6.50017e-06
0.808	6.6052e-06
0.81	6.54173e-06
0.812	6.27224e-06
0.814	5.953e-06
0.816	6.9516e-06
0.818	7.10566e-06
0.82	6.90463e-06
0.822	6.77304e-06
0.824	6.79875e-06
0.826	6.63193e-06
0.828	6.44293e-06
0.83	5.87049e-06
0.832	6.14636e-06
0.834	6.12343e-06
0.836	5.97432e-06
0.838	5.47603e-06
0.84	5.44981e-06
0.842	5.809e-06
0.844	5.47715e-06
0.846	5.59034e-06
0.848	5.76289e-06
0.85	5.75885e-06
0.852	4.79721e-06
0.854	4.28076e-06
0.856	4.78398e-06
0.858	5.58279e-06
0.86	5.12217e-06
0.862	4.39292e-06
0.864	4.29836e-06
0.866	4.28598e-06
0.868	4.15928e-06
0.87	4.70451e-06
0.872	4.78087e-06
0.874	4.60614e-06
0.876	5.01183e-06
0.878	5.0125e-06
0.88	4.38573e-06
0.882	4.04102e-06
0.884	4.51901e-06
0.886	4.65001e-06
0.888	4.4883e-06
0.89	4.1415e-06
0.892	4.21785e-06
0.894	3.78197e-06
0.896	3.53904e-06
0.898	3.76046e-06
0.9	3.67262e-06
0.902	3.52048e-06
0.904	3.34677e-06
0.906	2.38687e-06
0.908	2.46339e-06
0.91	3.00077e-06
0.912	2.89041e-06
0.914	2.45006e-06
0.916	1.90341e-06
0.918	1.86671e-06
0.92	1.60207e-06
0.922	1.25549e-06
0.924	1.0207e-06
0.926	9.05287e-07
0.928	1.11518e-06
0.93	1.26277e-06
0.932	7.49353e-07
0.934	7.56563e-07
0.936	1.3782e-06
0.938	4.77648e-07
0.94	7.91325e-07
0.942	4.67777e-07
0.944	8.80515e-07
0.946	1.36399e-06
0.948	1.26238e-06
0.95	1.01758e-06
0.952	6.62789e-07
0.954	-7.60955e-08
0.956	7.44572e-07
0.958	1.0159e-06
0.96	9.70408e-07
0.962	4.04641e-07
0.964	-6.55808e-08
0.966	7.33117e-08
0.968	9.88351e-07
0.97	8.49514e-07
0.972	2.49508e-07
0.974	8.82754e-09
0.976	-5.85187e-07
0.978	-7.97428e-07
0.98	-1.14853e-06
0.982	-1.39288e-06
0.984	-6.86979e-07
0.986	-7.53198e-07
0.988	-9.08567e-07
0.99	-6.78218e-07
0.992	-6.24812e-07
0.994	-4.31388e-07
0.996	-1.66348e-06
0.998	-1.85725e-06
