210	1.404713389417e-07
212	2.003897345746e-06
214	1.637904576086e-06
216	1.03906782893e-06
218	2.041207489999e-06
220	2.143883624642e-06
222	1.308026027083e-06
224	1.832042088103e-06
226	1.995352552574e-06
228	1.226175755724e-06
230	1.564843529277e-06
232	1.748194944416e-06
234	1.608571115183e-06
236	1.394356101837e-06
238	1.587033573728e-06
240	2.043825441442e-06
242	1.293222524188e-06
244	1.35577495777e-06
246	1.677385296276e-06
248	7.465969801211e-07
250	4.36682196906e-07
252	1.56121052659e-06
254	1.196243960705e-06
256	2.23069158102e-07
258	6.196492938714e-07
260	1.082883938419e-06
262	3.065949888528e-07
264	3.04541520999e-07
266	1.10293972115e-06
268	6.95856059214e-08
270	-1.105216569293e-06
272	4.422353066966e-08
274	-8.320296071166e-08
276	-3.376601855263e-07
278	4.764929098907e-07
280	3.362899364874e-07
282	-7.276115995609e-07
284	-6.775552013871e-07
286	3.310698856287e-07
288	1.432214646925e-07
290	-2.338398486002e-07
292	3.947406198375e-07
294	-1.967463910611e-07
296	-3.826223250798e-07
298	7.294154468638e-08
300	8.985342098666e-07
302	-9.869179411119e-08
304	-2.80369225233e-07
306	3.417405465731e-07
308	-1.191592308725e-07
310	-2.005635866729e-07
312	4.747582339028e-07
314	8.792725744235e-07
316	7.696457058972e-08
318	4.766697045966e-07
320	1.449610790335e-06
322	1.109072950304e-07
324	1.901377146976e-07
326	1.072004812357e-06
328	4.642242392761e-07
330	-1.964619631785e-07
332	3.444018012274e-07
334	2.521072402993e-07
336	-5.378461373688e-07
338	3.817146501015e-07
340	1.425295924169e-06
342	1.629604750461e-07
344	2.478136675911e-08
346	2.268174000909e-07
348	4.179735987705e-08
350	-4.539896545046e-07
352	2.875881111484e-07
354	5.309002143484e-07
356	-3.668873584078e-07
358	1.443601204834e-07
360	8.845512350523e-07
362	4.7159379857e-08
364	-1.847886564854e-08
366	7.390203711392e-07
368	-1.533248402074e-07
370	-7.9855219848e-07
372	2.080807473355e-07
374	5.321218314053e-09
376	-2.168553543381e-07
378	2.439257007537e-07
380	-3.157842531682e-08
382	-1.47539989413e-06
384	-1.362964626893e-06
386	-5.717516555442e-09
388	-5.293743741595e-07
390	-1.286529972043e-06
392	-1.420272963002e-07
394	2.267581014569e-08
396	-8.577020848113e-07
398	-3.670744170847e-07
400	2.840778190098e-07
402	7.436489682547e-08
404	-5.775239456912e-07
406	2.830057938201e-07
408	-7.539997161779e-09
410	-7.142435850198e-07
412	-1.047921942237e-07
414	-9.816689204833e-08
416	-8.866572993639e-07
418	-9.504495693881e-07
420	-5.763543735332e-07
422	-1.504603603812e-06
424	-1.492852814645e-06
426	-4.048133140627e-07
428	-7.031306907234e-07
430	-1.965611794582e-06
432	-1.226736172381e-06
434	-6.451663633628e-07
436	-1.103831015526e-06
438	-1.128918900493e-06
440	-1.076492307503e-06
442	-1.694931644125e-06
444	-2.031994060588e-06
446	-1.096271770614e-06
448	-7.758215022748e-07
450	-1.597141992066e-06
452	-1.097495721831e-06
454	-9.877163139083e-07
456	-1.522008696218e-06
458	-1.545468737293e-06
460	-5.841749408018e-07
462	-1.309669939627e-06
464	-2.097368357031e-06
466	-9.6324650083e-07
468	-8.514038882166e-07
470	-1.706048482133e-06
472	-1.3730577356e-06
474	-1.345596674629e-06
476	-2.609811435986e-06
478	-2.526352234422e-06
480	-1.607686578078e-06
482	-2.064103608393e-06
484	-2.349626243255e-06
486	-1.270852526814e-06
488	-1.381540918311e-06
490	-1.960139463766e-06
492	-1.012165259108e-06
494	-6.195923138543e-07
496	-1.476216074043e-06
498	-1.015782642616e-06
500	-2.86528547827e-08
502	-9.626492633415e-07
504	-9.982496387783e-07
506	1.490038763395e-07
508	-9.019146463687e-08
510	-8.89901554496e-07
512	-7.389844629195e-07
514	-4.62764275528e-07
516	-1.392983572638e-06
518	-1.061766997089e-06
520	-5.511272683744e-07
522	-1.296520747346e-06
524	-1.737535435154e-06
526	-3.901710276796e-07
528	-3.724763025512e-07
530	-1.237383269303e-06
532	-6.375046572972e-07
534	-4.897794460416e-07
536	-1.261902596998e-06
538	-8.864809137618e-07
540	1.279201723582e-07
542	-5.27578634427e-07
544	-1.169870425915e-06
546	-8.016231572052e-07
548	-8.55558441601e-07
550	-1.838911661311e-06
552	-1.499584347301e-06
554	-1.577422343983e-06
556	-2.737741760235e-06
558	-2.218388441079e-06
560	-1.490885584343e-06
562	-2.171184819417e-06
564	-2.648924904161e-06
566	-1.792591188197e-06
568	-1.689554571221e-06
570	-1.537946022296e-06
572	-1.447249964135e-06
574	-1.269535850766e-06
576	-1.585123736512e-06
578	-1.812697864279e-06
580	-1.595793123107e-06
582	-1.655767061058e-06
584	-1.220229639011e-06
586	-3.682491214679e-07
588	-1.705392785373e-07
590	-8.409088477756e-07
592	-9.640363831485e-07
594	-9.670332869376e-07
596	-1.508977507024e-06
598	-1.563908648679e-06
600	-8.486494529336e-07
602	-1.648484496544e-06
604	-1.586678839602e-06
606	-8.268578555585e-07
608	-9.83534053159e-07
610	-1.367328363359e-06
612	-1.147808367436e-06
614	-1.309493500534e-06
616	-2.29838080538e-06
618	-1.175714037534e-06
620	2.267855511824e-07
622	-6.300001239058e-07
624	-1.713713165352e-06
626	-9.363817704895e-07
628	-7.550174329187e-07
630	-1.103783945623e-06
632	-9.939871189717e-07
634	-9.232759221827e-07
636	-2.190451102026e-06
638	-2.031761579696e-06
640	-1.332586110755e-06
642	-1.563002762682e-06
644	-1.836496071117e-06
646	-9.032656656561e-07
648	-8.94676637827e-07
650	-7.805388504513e-07
652	-2.186269674867e-07
654	-8.960381041227e-07
656	-1.274721234944e-06
658	-8.688977132175e-07
